,다발구역버전,다발구역아이디,다발구역명,시군구코드,시군구명,사고건수,중심X,중심Y,구역반경,시군구명2
520,2021090301,1120000077,e편한세상금호117동,11200,서울특별시 성동구,6,127.025261,37.552367,40,성동구
521,2021090301,1120000078,태평양미용실,11200,서울특별시 성동구,5,127.054154,37.538969,40,성동구
522,2021090301,1120000079,목치과입구,11200,서울특별시 성동구,6,127.030101,37.564131,40,성동구
523,2021090301,1120000080,영동장모텔,11200,서울특별시 성동구,3,127.060848,37.536236,40,성동구
524,2021090301,1120000081,지하철2호선,11200,서울특별시 성동구,19,127.060501,37.543238,40,성동구
525,2021090301,1120000082,부동산임대,11200,서울특별시 성동구,8,127.026527,37.570562,40,성동구
526,2021090301,1120000083,동아맨션입구,11200,서울특별시 성동구,4,127.036532,37.566068,40,성동구
527,2021090301,1120000084,지하철2호선,11200,서울특별시 성동구,7,127.044082,37.55163,40,성동구
528,2021090301,1129000163,세심촌월곡점,11290,서울특별시 성북구,9,127.036213,37.608321,40,성북구
529,2021090301,1129000164,디올패션,11290,서울특별시 성북구,29,127.025855,37.603341,40,성북구
530,2021090301,1129000165,피쉬천국,11290,서울특별시 성북구,17,127.029247,37.607942,40,성북구
531,2021090301,1129000166,월곡2동주민센터,11290,서울특별시 성북구,4,127.047727,37.605987,40,성북구
532,2021090301,1129000167,김종탁치과의원,11290,서울특별시 성북구,3,127.050016,37.613377,40,성북구
533,2021090301,1129000168,장위판매대리점판대매리,11290,서울특별시 성북구,3,127.037464,37.61304,40,성북구
534,2021090301,1129000169,류인테리어,11290,서울특별시 성북구,4,127.00761,37.612775,40,성북구
535,2021090301,1129000170,북서울꿈의숲,11290,서울특별시 성북구,3,127.044978,37.620136,40,성북구
536,2021090301,1129000171,장월1교,11290,서울특별시 성북구,3,127.038038,37.602623,40,성북구
537,2021090301,1129000172,새마을금고정릉1동점,11290,서울특별시 성북구,3,127.016986,37.603098,40,성북구
538,2021090301,1129000173,올킬모터워시,11290,서울특별시 성북구,8,127.012597,37.603846,40,성북구
539,2021090301,1129000174,이은자한복점,11290,서울특별시 성북구,4,127.005729,37.588756,40,성북구
540,2021090301,1129000175,명품상설매장,11290,서울특별시 성북구,8,127.018599,37.588421,40,성북구
541,2021090301,1129000176,고려빌딩,11290,서울특별시 성북구,6,127.021749,37.58107,40,성북구
542,2021090301,1129000177,좋은비타민,11290,서울특별시 성북구,3,127.028263,37.586261,40,성북구
543,2021090301,1129000178,종암우림카이저팰리스입구,11290,서울특별시 성북구,15,127.033035,37.601981,40,성북구
544,2021090301,1129000179,김안과의원,11290,서울특별시 성북구,17,127.041903,37.602431,40,성북구
545,2021090301,1129000180,새마을금고입구,11290,서울특별시 성북구,6,127.01041,37.588379,40,성북구
546,2021090301,1129000181,석계역1번출구,11290,서울특별시 성북구,4,127.065009,37.614894,40,성북구
547,2021090301,1129000182,위니아딤채,11290,서울특별시 성북구,8,127.012689,37.591435,40,성북구
548,2021090301,1129000183,제일사,11290,서울특별시 성북구,3,127.021402,37.601773,40,성북구
549,2021090301,1129000184,미니스톱,11290,서울특별시 성북구,11,127.017784,37.593502,40,성북구
550,2021090301,1129000185,들꽃이한의원,11290,서울특별시 성북구,3,127.053216,37.608757,40,성북구
551,2021090301,1129000186,야원빌딩입구,11290,서울특별시 성북구,3,127.009871,37.60835,40,성북구
